age,gender,location,device_type,ad_type,hour_of_day,budget,avg_competitor_bid,click
31,M,Rural,Mobile,Video,11,1057.0882313436641,0.21129232474355505,0
40,F,Suburban,Tablet,Banner,23,1394.9109654470244,0.46218404523810575,0
33,M,Suburban,Mobile,Text,7,2971.9963763782134,1.87743947953604,0
38,F,Urban,Desktop,Text,20,2130.492626190232,0.8837441028857164,0
21,F,Suburban,Desktop,Text,6,1402.0523271058282,0.6183458664454248,0
50,M,Rural,Desktop,Video,15,1004.2117752996917,0.4759932507325425,0
64,F,Rural,Mobile,Text,17,1066.936754744376,1.1576475488811575,0
31,F,Urban,Desktop,Banner,15,623.7067833550778,1.9394745169982335,0
36,M,Rural,Desktop,Banner,18,2986.6534834434665,0.35504445042714916,0
22,M,Suburban,Desktop,Banner,9,2955.5908300813144,0.5546013953300927,0
53,M,Urban,Tablet,Text,8,527.968573859348,1.0415414245703296,0
48,M,Urban,Tablet,Text,22,1176.9987311794912,0.5090289100801566,0
62,M,Urban,Desktop,Banner,21,551.1150317990131,1.9989709012841947,0
35,M,Suburban,Desktop,Video,22,1254.347892196458,0.8777586172109871,0
61,F,Rural,Tablet,Video,5,2753.1386637274163,0.9370516207368035,0
48,F,Suburban,Tablet,Video,17,2686.935303335886,0.5164775413297161,0
47,M,Urban,Mobile,Video,2,2212.3622076598504,1.6120601413897322,0
38,M,Rural,Tablet,Text,13,2967.8553318813197,0.9838275336732425,0
64,M,Urban,Desktop,Video,4,2365.028017715269,1.3320028165346596,0
47,M,Suburban,Tablet,Banner,13,1103.54594681897,0.4309716164052936,0
58,F,Urban,Desktop,Text,17,2587.356407224898,0.34571069277717,0
21,F,Suburban,Mobile,Text,2,1769.8292413148592,1.1655383400985022,0
22,M,Urban,Tablet,Banner,6,1759.912618083086,0.4381677682605367,1
58,F,Urban,Mobile,Banner,1,2582.3173226314175,1.0789607493008782,0
62,F,Urban,Desktop,Video,5,1835.8517157369968,1.998491965103616,0
27,M,Suburban,Desktop,Text,9,1318.1770566842094,0.9393437430591846,0
44,M,Suburban,Desktop,Video,20,2821.86337071562,0.14742896928331017,0
33,F,Suburban,Desktop,Video,18,683.925508862699,1.3051728672427056,0
47,M,Suburban,Mobile,Text,12,2144.44333389238,0.5919032815522463,0
30,M,Suburban,Tablet,Banner,23,2463.584862481567,1.8873179663489927,0
53,M,Rural,Tablet,Text,21,628.1030823832624,0.5441563567305144,0
38,F,Urban,Desktop,Banner,10,1085.924374519661,1.8720461737165413,0
62,F,Suburban,Desktop,Banner,8,1058.1013659704192,0.1347231933784013,0
57,F,Rural,Mobile,Video,16,2723.1789349505107,1.958927719572923,0
62,F,Rural,Mobile,Video,10,2125.7740392890405,0.61954243796766,0
32,M,Urban,Desktop,Video,12,1042.368411080408,1.5851016811830598,0
37,M,Urban,Desktop,Text,2,2774.4552771111657,0.98600717478509,0
37,F,Urban,Tablet,Text,9,1109.241373117543,0.8039015227613763,0
62,F,Suburban,Tablet,Banner,23,2155.0481955680225,1.920196550481706,0
22,M,Urban,Tablet,Banner,0,1631.0623888723323,1.8894792066375525,0
49,F,Urban,Desktop,Text,23,744.0297010480391,1.2476144024256222,1
23,F,Urban,Mobile,Text,4,2383.12077718012,1.8846257896938674,0
47,F,Rural,Mobile,Banner,23,1319.2295020792114,1.598420675156738,0
43,F,Suburban,Mobile,Banner,11,1400.0287548689348,0.7903419638653222,0
54,F,Urban,Desktop,Text,6,1036.424853084639,1.802400253735863,0
30,F,Rural,Desktop,Video,11,2510.6701998581743,0.7815849540891083,0
46,F,Suburban,Mobile,Text,6,900.0600772771181,1.897738558038849,0
22,M,Urban,Mobile,Video,11,1045.5528567744868,1.0802600301699798,0
42,M,Rural,Mobile,Video,3,1516.7063970029392,1.5036169803099042,0
30,M,Suburban,Desktop,Text,16,872.0594819609049,1.3103311613428834,0
41,F,Urban,Tablet,Banner,15,782.0083806455079,1.49376294470582,0
48,M,Urban,Tablet,Video,17,1804.2276242511741,0.4430407799179815,0
37,M,Rural,Desktop,Text,1,2883.9003621922584,1.7895399618237502,0
25,M,Urban,Tablet,Video,16,2504.44511881977,1.6624827666387432,0
26,M,Rural,Mobile,Video,9,942.7733887776538,1.2988132211591554,0
38,F,Rural,Tablet,Banner,15,1968.993784035853,0.5025174496097917,0
37,M,Rural,Mobile,Video,6,2483.9043649214873,1.1887284136711096,0
32,M,Suburban,Desktop,Text,13,862.3438970129095,0.9285516131258015,0
43,M,Rural,Desktop,Video,19,704.7876171143972,0.13418392940384088,0
59,M,Suburban,Mobile,Text,14,2727.762231829641,1.8540267528813001,0
28,F,Urban,Mobile,Video,9,1112.6096183055165,1.5614166582000484,0
54,F,Suburban,Tablet,Banner,22,1744.694853182923,1.8054800572236227,0
58,M,Rural,Mobile,Banner,23,1021.8636276920163,1.2459426251553634,0
28,M,Urban,Desktop,Video,21,619.1413297564864,0.7314975724573358,0
44,M,Rural,Desktop,Banner,7,1783.0260603581469,0.935228525999943,0
47,M,Rural,Tablet,Video,1,1587.7012586237988,1.675621238815682,0
36,F,Urban,Mobile,Video,16,2316.210030463758,0.4788191417158991,0
51,F,Rural,Mobile,Banner,8,2643.538488880738,0.38781431404220457,0
55,M,Suburban,Tablet,Banner,8,854.0625452820786,0.2908274676942972,0
40,F,Urban,Desktop,Video,14,929.1199802051804,0.2889676379550977,0
18,F,Urban,Mobile,Text,12,2875.632986395837,1.024545528693732,0
20,M,Urban,Tablet,Text,8,1544.8721004516067,1.4988429637316616,0
20,M,Rural,Tablet,Banner,3,2881.7642400497307,1.7917535552671413,0
45,F,Rural,Tablet,Banner,8,1346.069129190512,1.1790194642499852,0
31,F,Urban,Tablet,Text,8,1369.2477574852633,1.0428099160682691,0
47,F,Suburban,Mobile,Text,14,2267.4578957924778,0.8356909115082658,1
22,M,Rural,Tablet,Video,10,742.414060456649,0.671279262517048,0
32,M,Rural,Mobile,Banner,20,1532.419195399742,0.16371451380684526,1
55,M,Rural,Desktop,Video,12,1451.204196971306,1.4886722116320008,0
31,M,Suburban,Tablet,Video,16,588.350219629836,0.23454967653246836,0
31,F,Rural,Tablet,Text,23,1281.5444714997116,1.5403586150178095,0
25,M,Rural,Desktop,Video,0,1496.2728099433075,1.4561395689988048,0
25,F,Suburban,Tablet,Banner,2,644.9832496328427,1.976230681998808,0
36,F,Suburban,Mobile,Banner,2,550.3522947051118,0.137960411203353,0
49,F,Rural,Desktop,Banner,20,1999.6612637972623,0.5614154772847131,0
48,F,Urban,Desktop,Video,14,1014.5975839828251,0.2563281718141262,0
46,M,Urban,Mobile,Video,4,1406.429029415111,1.8724564065160194,0
58,F,Suburban,Mobile,Banner,20,700.1484116605398,1.0765729668525115,0
28,F,Rural,Desktop,Text,3,752.2430430773126,1.9158115754769516,0
62,M,Suburban,Tablet,Text,0,886.0981809081666,0.3951674016156932,0
30,F,Suburban,Mobile,Banner,3,574.5266216342663,0.7269612479380909,0
44,M,Urban,Mobile,Video,7,2405.959281259975,1.3139132198071821,0
36,M,Suburban,Mobile,Video,20,2765.3898301365243,0.6232867754810206,0
43,M,Suburban,Desktop,Video,6,1805.3567955045564,1.8515026496758946,0
54,M,Rural,Tablet,Video,0,2541.0762407806687,0.9336986791046692,0
26,F,Rural,Mobile,Banner,4,838.8830072726603,1.2662174344115267,0
45,M,Suburban,Desktop,Video,12,1623.188658442818,0.766879007653949,0
49,F,Suburban,Desktop,Banner,11,857.4842508831464,0.49681293536195226,0
20,F,Rural,Tablet,Banner,7,2988.2184505603527,1.6165405280053717,0
49,M,Urban,Desktop,Video,20,645.3307082447775,1.6065640878102883,0
22,F,Rural,Desktop,Text,16,1609.9858314876974,1.649277113152122,0
25,F,Rural,Mobile,Video,1,780.6241493250741,0.7272017311201625,0
31,F,Rural,Mobile,Text,21,671.6566893466193,1.7230676031670789,0
20,M,Rural,Mobile,Text,17,2337.4508174574253,0.706161341090731,0
41,F,Rural,Desktop,Banner,8,700.3190737421512,0.7861680367158247,0
30,M,Urban,Tablet,Text,8,559.8862862200539,0.6689285435090431,0
60,M,Rural,Tablet,Text,12,2874.117490457614,0.9182882322665824,0
46,M,Rural,Tablet,Banner,17,961.913738281178,0.15044978332819905,0
25,F,Urban,Desktop,Video,16,2611.094634830403,0.5762011016376688,0
59,F,Suburban,Mobile,Text,6,2882.4517599125275,0.5849946166643337,0
48,F,Urban,Desktop,Video,6,2379.930754544427,1.718771159688333,0
43,M,Rural,Mobile,Banner,18,759.5260890273746,1.4188871156024396,0
35,F,Suburban,Desktop,Text,1,926.1852602856225,0.5992774568578272,0
35,M,Urban,Desktop,Banner,15,947.8329011374537,0.7890484790061402,0
24,M,Suburban,Tablet,Banner,21,2134.8537682095975,1.9290524527584545,0
55,F,Urban,Desktop,Banner,22,948.9128509456997,1.2337254231416488,0
33,F,Urban,Tablet,Text,1,574.9428477846428,1.4287396923528985,0
50,M,Suburban,Desktop,Banner,14,1646.397572112361,1.9449487702886852,0
20,M,Suburban,Tablet,Video,15,1972.6922279021765,1.3531961668235553,0
55,F,Suburban,Desktop,Banner,15,1651.017748865558,0.8599180479292206,0
21,F,Suburban,Desktop,Text,5,1722.8661369730257,0.8277230679392708,0
53,F,Rural,Mobile,Text,21,1642.0611731206425,0.31286128210662,0
21,M,Urban,Mobile,Text,10,1163.58957653529,0.29184303943569995,0
59,F,Rural,Mobile,Video,23,2889.7383121981757,0.817970345999624,0
26,F,Urban,Desktop,Text,8,2595.2144385898646,0.8965799063646736,0
57,M,Rural,Mobile,Video,17,1307.1310599012031,1.3481754036554654,0
34,M,Rural,Mobile,Banner,22,599.1818217457175,0.9754307745733077,0
34,F,Urban,Desktop,Video,5,2644.9937140824986,1.4805680585155625,0
50,F,Rural,Desktop,Banner,22,2355.5706146685798,0.29056354693137443,0
37,F,Suburban,Mobile,Banner,3,703.1225841920265,0.6999591901287031,0
31,M,Suburban,Mobile,Banner,17,2245.0366906439494,1.8170744046643685,0
39,F,Rural,Desktop,Text,1,1631.5358633133515,0.18322982384422337,0
44,M,Rural,Desktop,Video,12,825.8783107022589,1.349235035097032,0
60,F,Urban,Tablet,Text,0,2311.784592205271,1.1528433886574219,0
20,M,Urban,Tablet,Text,8,1389.2538584749757,0.21469622592675575,0
41,F,Rural,Desktop,Video,13,2776.0969555462793,0.3501369547519968,0
47,F,Urban,Desktop,Banner,3,607.2175486490225,0.645483782270673,0
25,F,Suburban,Mobile,Video,20,2843.3163850157184,0.2938781601057504,0
39,M,Suburban,Tablet,Text,3,719.9463612866612,0.802754815747681,0
42,M,Suburban,Mobile,Video,19,590.3778507905467,1.3735588695849592,0
27,M,Urban,Tablet,Banner,14,1954.4908613734647,1.493210411270369,0
46,M,Urban,Mobile,Text,21,2026.3912994748955,0.7971239009101806,0
57,F,Urban,Tablet,Video,14,994.1223256651874,1.776249583969403,0
18,M,Urban,Desktop,Banner,12,2689.969628672211,1.7615638129008089,0
38,M,Rural,Desktop,Text,13,2505.065726889639,0.3725590305231966,0
56,F,Rural,Desktop,Text,21,1206.4462636996745,1.380296359165172,0
41,M,Rural,Mobile,Banner,0,1607.6880549728235,0.6082146328888096,0
26,F,Rural,Tablet,Video,0,2458.28732205595,1.2282796066912705,0
61,M,Suburban,Mobile,Banner,22,2583.4046608537446,0.8145347242356971,0
43,M,Urban,Desktop,Text,0,2490.6744068424323,1.1798747668968639,0
26,F,Suburban,Tablet,Banner,14,1169.8051847022134,1.2932138147452603,0
37,F,Urban,Tablet,Text,0,2413.2951107725976,0.38669036680922786,0
52,F,Rural,Mobile,Banner,5,2081.508587178662,1.0553497389197346,0
53,F,Suburban,Desktop,Video,23,1815.589132872651,0.4121326052560277,0
59,M,Urban,Mobile,Banner,6,2908.959459228381,0.4428751916297903,0
53,M,Rural,Mobile,Text,21,1995.0807364864188,1.5154202682413875,0
26,F,Urban,Desktop,Video,22,2671.844638429069,1.8362240774835592,0
39,F,Urban,Desktop,Text,1,2380.8453486160133,0.9383871963775324,1
18,M,Rural,Mobile,Video,21,612.7104945930579,1.536981549426104,0
22,F,Suburban,Tablet,Text,8,1167.3301915914612,1.1938562408849467,0
26,M,Urban,Desktop,Text,3,2022.9050769172627,1.765964738699447,0
54,F,Rural,Desktop,Text,17,1595.7392305197397,1.8684006892447316,0
55,F,Urban,Desktop,Video,14,2888.734632371771,1.688531820867262,0
36,F,Urban,Desktop,Text,23,1959.0451127323083,1.8541702731217302,0
25,F,Urban,Tablet,Banner,7,2822.7109542774533,0.5747508552306737,0
59,M,Suburban,Tablet,Text,6,1014.7235020237495,0.6494216790427145,0
60,F,Suburban,Mobile,Text,7,2744.403734207186,1.2147960634213149,0
49,M,Suburban,Mobile,Video,12,1842.8541158975636,1.6209621591161114,0
30,F,Suburban,Desktop,Text,2,1035.189326458864,0.261713920589395,0
37,F,Rural,Mobile,Text,5,1475.5710948265632,0.7097723841440943,0
53,M,Suburban,Tablet,Text,6,2922.0717748756506,0.717535706157163,0
60,F,Urban,Desktop,Text,4,2898.6981780930746,1.7505743522730601,0
61,M,Rural,Desktop,Text,17,554.948018230575,1.515512557961878,0
54,F,Urban,Desktop,Banner,14,1268.5235353825528,1.3363337952653054,0
47,M,Suburban,Mobile,Banner,22,2748.3376103079822,0.45406621091780164,0
27,F,Urban,Desktop,Video,1,581.2986827964298,1.095604705031974,0
48,F,Urban,Desktop,Video,21,2892.338950199804,0.11751457167353316,0
42,F,Urban,Tablet,Banner,19,1469.9534739395888,0.49391544677902266,1
46,F,Urban,Desktop,Video,9,787.0247178799505,1.623725497595703,0
41,F,Suburban,Mobile,Banner,3,1252.8581484288684,1.3445541914056103,0
56,M,Urban,Desktop,Banner,11,2520.4066342492097,1.1395751977235777,0
38,M,Urban,Mobile,Video,20,2996.0999716039955,1.7021891155150213,0
58,M,Urban,Tablet,Video,14,834.524227083163,0.9394145910477089,0
26,F,Urban,Tablet,Text,10,2093.9079426631542,0.6322475239302329,0
59,F,Suburban,Desktop,Banner,13,2813.273161924256,1.6934367401106878,0
59,F,Urban,Tablet,Banner,6,2749.2793431792606,0.6755760789139834,0
19,M,Rural,Desktop,Banner,23,1458.3956800739384,1.7261357790933596,0
21,M,Rural,Tablet,Video,13,2664.435100926811,1.3600721720914217,0
25,M,Urban,Tablet,Banner,7,978.9691076628189,1.2997252107106236,0
49,F,Urban,Mobile,Banner,13,2080.3053438308007,0.25151325726415164,0
31,F,Suburban,Mobile,Video,22,1994.9995561016174,1.0070775858806211,0
30,M,Rural,Desktop,Banner,5,2457.211258392903,0.8093795523637002,0
38,M,Suburban,Desktop,Banner,17,1072.4902678654357,1.8616199131907085,0
41,M,Urban,Mobile,Text,13,2072.128612065555,0.12368241766236829,0
35,M,Rural,Tablet,Text,7,2026.062325782696,1.245735615882699,0
62,F,Rural,Desktop,Text,3,710.559294344351,0.8830101594297548,0
57,M,Suburban,Tablet,Banner,23,1326.47992879285,1.6292517691420916,0
43,F,Urban,Mobile,Text,11,1018.595117763346,1.6851445267576255,0
49,F,Rural,Tablet,Video,4,2998.979945215018,0.9818964607481269,1
61,F,Suburban,Tablet,Text,12,2976.499297567865,0.40345861803107863,0
50,F,Rural,Desktop,Video,18,1131.0807700980072,0.4884309603021284,0
48,F,Urban,Tablet,Video,21,2521.301886790125,1.4755052137132494,0
35,F,Urban,Mobile,Video,11,2541.1568172008497,1.6637282011063117,0
52,M,Urban,Tablet,Banner,17,2839.7586146494136,0.7964995796138621,0
29,M,Suburban,Mobile,Video,5,822.9283341090417,0.7958871289170644,0
42,M,Urban,Mobile,Banner,5,2168.9900952281614,0.4189811005756434,0
62,M,Suburban,Desktop,Video,16,1014.7144545639514,1.3490630209710817,0
48,F,Rural,Mobile,Banner,15,2144.148522088583,0.3285544107233149,0
27,M,Urban,Mobile,Video,11,2680.444015752468,1.4362820417190965,0
64,F,Suburban,Desktop,Video,4,703.1107283170138,1.2364325225241484,0
51,M,Suburban,Desktop,Banner,13,2092.4853234195693,1.6401382633255224,0
20,M,Suburban,Desktop,Text,15,1844.0137059108893,1.2371983356523502,0
63,F,Urban,Mobile,Video,4,938.9918664413319,0.49388329718429336,0
56,F,Suburban,Desktop,Video,7,1093.891173899295,1.1992926082156916,0
25,M,Urban,Mobile,Text,6,1801.2526608433388,1.8193048988406697,0
49,M,Urban,Mobile,Video,12,2651.2302434013404,1.605505351689394,0
60,F,Rural,Mobile,Banner,2,2187.9541441511083,0.4253213258764478,0
46,F,Rural,Desktop,Banner,13,568.6224996355495,0.27737738915186805,0
39,F,Urban,Mobile,Video,16,815.4881970981405,1.9220834743659096,0
37,F,Rural,Mobile,Video,6,2706.6542182872363,1.517306803860505,0
23,F,Suburban,Desktop,Banner,8,2131.579378524035,1.6720077531746065,0
60,F,Urban,Desktop,Text,9,545.1571117209356,1.8105636865867558,0
46,F,Rural,Mobile,Video,9,1990.3646920896376,0.9871643519924009,0
59,F,Suburban,Mobile,Banner,22,921.4419336096997,1.7607406679403717,0
34,F,Urban,Mobile,Text,12,2799.8174894929307,0.34819354404929015,0
48,F,Suburban,Desktop,Video,9,806.0491642643912,0.7439650333980613,0
51,M,Urban,Desktop,Video,22,692.4371801954941,0.7487659061739304,0
55,F,Rural,Tablet,Text,5,2112.0170885834536,0.1679487050902263,0
54,F,Suburban,Desktop,Video,20,2481.863405135997,0.45584098984751154,0
21,M,Rural,Mobile,Video,13,1184.527202640722,1.4844908300284279,0
19,F,Suburban,Desktop,Banner,4,1253.3525317366154,0.9790325826300963,0
29,M,Suburban,Desktop,Text,12,1391.9740913145229,1.2336730339420112,0
52,F,Suburban,Tablet,Video,7,2414.520952636258,1.2690531473786246,0
23,M,Suburban,Tablet,Banner,8,1154.9763019839736,0.5006584589054313,0
63,F,Rural,Mobile,Video,19,720.3788863534994,1.8603738421451026,0
25,M,Suburban,Tablet,Banner,9,1272.9290195034114,0.36579079568069184,0
38,M,Rural,Mobile,Video,0,2915.0829182970806,0.10607992112852563,0
63,F,Suburban,Mobile,Video,4,1586.3436881901089,0.6008448192480599,0
52,F,Urban,Mobile,Video,19,1899.9461635976754,1.062631232541461,0
32,M,Urban,Mobile,Video,3,2405.756171868073,0.41885665092150215,0
24,M,Suburban,Tablet,Video,0,1896.3206935397156,1.5694481777353646,0
32,M,Urban,Mobile,Text,18,2142.119271742298,0.4985387279438994,0
62,F,Suburban,Mobile,Text,18,2700.8721630506175,1.9133117962957922,0
23,M,Rural,Desktop,Text,23,1432.4041229750121,1.4486047890226712,0
64,M,Urban,Mobile,Banner,21,778.6981438861371,1.725280684958126,0
34,M,Suburban,Desktop,Text,21,736.1553862357919,1.141617461483952,0
21,M,Suburban,Tablet,Video,14,2456.6170421966826,1.1514594255432142,0
39,F,Rural,Desktop,Video,10,2137.304169656501,1.9520934073818283,0
49,F,Rural,Tablet,Text,21,1916.1899093607776,0.3225385058061462,0
39,M,Suburban,Tablet,Banner,23,2824.994284694871,1.2036275146761353,0
44,F,Suburban,Desktop,Video,4,2067.10988317843,0.22933681389132557,1
63,F,Suburban,Tablet,Banner,2,619.2038904287701,1.981390121224187,0
32,M,Suburban,Tablet,Video,16,1671.6312684043849,1.2984473052645644,0
61,M,Suburban,Tablet,Banner,15,1037.2256328274107,0.25741692434309915,0
39,F,Suburban,Desktop,Banner,7,2053.25150321642,0.6434785003573863,0
45,F,Rural,Tablet,Banner,19,969.2319518123367,1.7929695817362448,0
59,M,Urban,Mobile,Video,2,2112.4679494331267,0.2548681106810249,0
55,M,Suburban,Desktop,Video,11,2708.323673379484,0.6208650178580796,0
26,M,Suburban,Mobile,Text,7,692.917228313173,1.0593847141519135,0
51,M,Rural,Desktop,Banner,14,1147.437217384256,1.9668932099393464,0
53,M,Urban,Mobile,Banner,10,2183.7365602439722,0.49576646523433654,0
26,F,Rural,Tablet,Video,12,2278.0372046740154,1.6055017415684436,0
32,M,Rural,Mobile,Banner,22,1966.9914895909271,0.7514375926041087,0
62,M,Suburban,Mobile,Banner,7,847.7387616362379,0.1176001054840981,0
37,M,Suburban,Mobile,Video,12,1106.585581519604,1.5861323675751446,0
25,M,Rural,Desktop,Video,15,2768.375206669572,1.0307150380896772,0
45,F,Suburban,Tablet,Video,17,2548.0779138749267,1.0118286752029915,0
36,F,Suburban,Tablet,Video,15,2875.056897749144,1.3799514614755826,0
33,F,Suburban,Mobile,Video,12,1522.6874452641196,1.3361038842530433,0
28,F,Urban,Mobile,Video,13,1598.9014839683034,1.346919815757489,0
59,F,Urban,Desktop,Banner,7,1147.1626037227998,0.7186896458175204,0
25,F,Suburban,Mobile,Video,19,1811.3276681156078,1.2029055866851717,0
50,M,Rural,Mobile,Text,1,2574.627193127645,1.7676120929441974,0
27,M,Urban,Mobile,Banner,19,1119.2021972266573,1.7968838394030031,0
35,M,Rural,Desktop,Text,7,851.5933060116447,0.869176672342217,0
52,F,Suburban,Mobile,Video,5,2376.326742916981,0.5430605203150061,0
60,F,Rural,Mobile,Video,12,2233.497336661747,0.24245218859057102,0
20,F,Rural,Mobile,Banner,2,2573.0514310103504,1.7297389351847843,0
57,M,Urban,Desktop,Video,6,2378.845294289582,0.4142546486980123,0
44,F,Rural,Desktop,Banner,5,1548.2419317415302,0.7023077390165466,0
45,M,Rural,Tablet,Banner,4,891.9879950691096,1.6425793309007928,0
63,F,Urban,Desktop,Video,15,2286.3035188751746,1.5886006951831333,0
23,M,Suburban,Tablet,Banner,21,2696.005899640725,0.9253863780528535,0
64,F,Rural,Tablet,Banner,2,882.0172799636953,1.4179107381891713,0
31,M,Suburban,Mobile,Banner,4,1796.661981536656,0.5533603000265706,0
24,M,Suburban,Tablet,Video,2,1322.146818465809,1.8667882024370956,0
27,F,Suburban,Mobile,Banner,14,1798.6551291111991,1.9082093965299547,0
32,F,Urban,Desktop,Text,1,578.318009312349,1.8900793737764088,0
48,M,Suburban,Desktop,Banner,14,1383.808099377482,1.2837807797580967,0
46,F,Rural,Tablet,Banner,12,1710.5673431515293,0.23582172856383918,0
59,F,Suburban,Mobile,Video,1,877.1745695150272,1.2656404860021455,0
34,M,Suburban,Tablet,Banner,17,1518.7214576971933,0.9014515102673539,0
